Date,Temperatur,Hujan,Arah Angin,Kelembaban,UV,Kecepatan Angin,Tekanan Udara
2023-10-03 20:00:00,27.6,0.0,195.0,0.0,0.0,3.83,0.0
2023-10-03 22:00:00,25.6,0.0,207.0,0.0,0.0,2.64,0.0
2023-10-03 23:00:00,25.0,0.0,204.0,0.0,0.0,2.73,0.0
2023-10-04 00:00:00,23.84,0.0,204.0,0.0,0.0,2.59,0.0
2023-10-04 01:00:00,23.5,0.0,202.0,0.0,0.0,2.76,0.0
2023-10-04 02:00:00,23.28,0.0,203.0,0.0,0.0,2.94,0.0
2023-10-04 03:00:00,22.874767441860467,0.0,207.0,0.0,0.0,2.8499999999999996,0.0
2023-10-04 04:00:00,22.6,0.0,211.0,0.0,0.0,2.76,0.0
2023-10-04 05:00:00,38.1,0.0,212.0,0.0,0.0,2.82,0.0
2023-10-04 06:00:00,38.0,0.0,212.0,0.0,0.0,2.89,0.0
2023-10-04 07:00:00,25.5,0.0,215.0,0.0,0.0,2.71,0.0
2023-10-04 08:00:00,29.4,0.0,217.0,0.0,0.0,3.28,0.0
2023-10-04 09:00:00,31.5,0.0,196.0,0.0,0.0,3.86,0.0
2023-10-04 10:00:00,32.4,0.0,178.0,0.0,0.0,3.68,0.0
2023-10-04 11:00:00,33.68,0.0,178.0,0.0,0.0,3.56,0.0
2023-10-04 12:00:00,34.2,0.0,175.0,0.0,0.0,2.7,0.0
2023-10-04 13:00:00,34.43788395904437,0.0,179.0,0.0,0.0,2.439746543778802,0.0
2023-10-04 14:00:00,34.54,0.0,183.0,0.0,0.0,2.34,0.0
2023-10-04 15:00:00,33.7,0.0,180.0,0.0,0.0,2.5,0.0
2023-10-04 16:00:00,33.1,0.0,107.0,0.0,0.0,2.53,0.0
2023-10-04 17:00:00,32.12,0.0,174.0,0.0,0.0,2.62,0.0
2023-10-04 18:00:00,30.6,0.0,133.0,0.0,0.0,1.91,0.0
2023-10-04 19:00:00,28.9,0.0,193.0,0.0,0.0,1.54,0.0
2023-10-04 20:00:00,28.0,0.0,195.0,0.0,0.0,2.0,0.0
2023-10-04 21:00:00,26.5,0.0,200.0,0.0,0.0,2.29,0.0
2023-10-04 22:00:00,25.807575452716296,0.0,201.10384615384618,0.0,0.0,2.38125391132208,0.0
2023-10-04 23:00:00,25.4,0.0,202.0,0.0,0.0,2.48,0.0
2023-10-05 00:00:00,25.2,0.0,204.0,0.0,0.0,2.9,0.0
2023-10-05 01:00:00,25.1,0.0,200.0,0.0,0.0,3.26,0.0
2023-10-05 02:00:00,24.4,0.0,203.0,0.0,0.0,2.87,0.0
2023-10-05 03:00:00,23.8,0.0,206.0,0.0,0.0,2.63,0.0
2023-10-05 04:00:00,23.4,0.0,214.0,0.0,0.0,2.55,0.0
2023-10-05 05:00:00,23.1,0.0,214.0,0.0,0.0,2.54,0.0
2023-10-05 06:00:00,22.8,0.0,211.0,0.0,0.0,2.41,0.0
2023-10-05 07:00:00,26.92,0.0,209.0,0.0,0.0,2.69,0.0
2023-10-05 08:00:00,32.0,0.0,213.0,0.0,0.0,3.36,0.0
2023-10-05 09:00:00,32.02,0.0,223.0,0.0,0.0,3.66,0.0
2023-10-05 10:00:00,32.6,0.0,182.0,0.0,0.0,3.16,0.0
2023-10-05 11:00:00,33.7,0.0,182.0,0.0,0.0,3.04,0.0
2023-10-05 12:00:00,35.3,0.0,107.0,0.0,0.0,2.64,0.0
2023-10-05 13:00:00,35.9,0.0,185.0,0.0,0.0,2.58,0.0
2023-10-05 14:00:00,35.6,0.0,180.0,0.0,0.0,2.5,0.0
2023-10-05 15:00:00,35.17630061634303,0.0,137.95454545454544,0.0,0.0,2.5900000000000003,0.0
2023-10-05 16:00:00,34.5,0.0,100.0,0.0,0.0,2.68,0.0
2023-10-05 17:00:00,32.8,0.0,173.0,0.0,0.0,2.58,0.0
2023-10-05 18:00:00,30.5,0.0,177.0,0.0,0.0,2.58,0.0
2023-10-05 19:00:00,29.0,0.0,180.0,0.0,0.0,3.06,0.0
2023-10-05 20:00:00,27.8,0.0,188.0,0.0,0.0,2.84,0.0
2023-10-05 21:00:00,25.82,0.0,206.0,0.0,0.0,2.11,0.0
2023-10-05 22:00:00,24.7,0.0,220.0,0.0,0.0,2.46,0.0
2023-10-05 23:00:00,24.4,0.0,218.0,0.0,0.0,2.56,0.0
2023-10-06 00:00:00,24.1,0.0,216.0,0.0,0.0,2.53,0.0
2023-10-06 01:00:00,23.6,0.0,214.0,0.0,0.0,2.49,0.0
2023-10-06 02:00:00,23.4,0.0,211.0,0.0,0.0,2.35,0.0
2023-10-06 03:00:00,23.26,0.0,211.0,0.0,0.0,2.57,0.0
2023-10-06 04:00:00,23.0,0.0,211.0,0.0,0.0,2.42,0.0
2023-10-06 05:00:00,22.8,0.0,208.0,0.0,0.0,2.48,0.0
2023-10-06 06:00:00,22.06,0.0,212.0,0.0,0.0,2.38,0.0
2023-10-06 07:00:00,25.2,0.0,211.0,0.0,0.0,2.52,0.0
2023-10-06 08:00:00,31.9,0.0,220.0,0.0,0.0,3.38,0.0
2023-10-06 09:00:00,31.82,0.0,195.0,0.0,0.0,4.05,0.0
2023-10-06 10:00:00,42.08,0.0,183.0,0.0,0.0,3.69,0.0
2023-10-06 11:00:00,42.4,0.0,181.0,0.0,0.0,3.13,0.0
2023-10-06 12:00:00,35.1,0.0,182.0,0.0,0.0,3.11,0.0
2023-10-06 13:00:00,35.7,0.0,188.0,0.0,0.0,3.13,0.0
2023-10-06 14:00:00,36.26,0.0,181.0,0.0,0.0,2.99,0.0
2023-10-06 15:00:00,36.7,0.0,183.0,0.0,0.0,2.99,0.0
2023-10-06 16:00:00,35.9,0.0,180.0,0.0,0.0,3.0,0.0
2023-10-06 17:00:00,33.7,0.0,183.0,0.0,0.0,2.8,0.0
2023-10-06 18:00:00,31.7,0.0,182.0,0.0,0.0,2.76,0.0
2023-10-06 19:00:00,30.0,0.0,185.0,0.0,0.0,2.56,0.0
2023-10-06 20:00:00,27.9,0.0,187.0,0.0,0.0,1.74,0.0
2023-10-06 21:00:00,26.42,0.0,202.0,0.0,0.0,1.89,0.0
2023-10-06 22:00:00,25.78,0.0,205.0,0.0,0.0,2.31,0.0
2023-10-06 23:00:00,42.4,0.0,205.0,0.0,0.0,2.37,0.0
2023-10-07 00:00:00,42.2,0.0,214.0,0.0,0.0,2.24,0.0
2023-10-07 01:00:00,42.4,0.0,211.0,0.0,0.0,2.5,0.0
2023-10-07 02:00:00,42.3,0.0,207.0,0.0,0.0,2.54,0.0
2023-10-07 03:00:00,42.4,0.0,204.0,0.0,0.0,2.82,0.0
2023-10-07 04:00:00,42.2,0.0,202.0,0.0,0.0,3.0,0.0
2023-10-07 05:00:00,42.4,0.0,211.0,0.0,0.0,2.58,0.0
2023-10-07 06:00:00,42.4,0.0,213.0,0.0,0.0,2.73,0.0
2023-10-07 07:00:00,25.7,0.0,202.0,0.0,0.0,3.02,0.0
2023-10-07 08:00:00,29.9,0.0,218.0,0.0,0.0,3.28,0.0
2023-10-07 09:00:00,32.1,0.0,199.0,0.0,0.0,3.83,0.0
2023-10-07 10:00:00,32.1,0.0,189.0,0.0,0.0,3.84,0.0
2023-10-07 11:00:00,42.4,0.0,185.0,0.0,0.0,3.1,0.0
2023-10-07 12:00:00,33.3,0.0,187.0,0.0,0.0,2.68,0.0
2023-10-07 13:00:00,35.56,0.0,186.0,0.0,0.0,1.96,0.0
2023-10-07 14:00:00,35.8,0.0,186.0,0.0,0.0,2.52,0.0
2023-10-07 15:00:00,35.2,0.0,189.0,0.0,0.0,2.45,0.0
2023-10-07 16:00:00,34.8,0.0,174.0,0.0,0.0,2.78,0.0
2023-10-07 17:00:00,33.3,0.0,165.0,0.0,0.0,3.13,0.0
2023-10-07 18:00:00,31.1,0.0,109.0,0.0,0.0,2.79,0.0
2023-10-07 19:00:00,29.3,0.0,128.0,0.0,0.0,2.19,0.0
2023-10-07 20:00:00,27.1,0.0,178.0,0.0,0.0,1.47,0.0
2023-10-07 21:00:00,42.4,0.0,210.0,0.0,0.0,1.92,0.0
2023-10-07 22:00:00,42.22,0.0,213.0,0.0,0.0,2.4,0.0
2023-10-07 23:00:00,42.4,0.0,211.0,0.0,0.0,2.5,0.0
2023-10-08 00:00:00,42.26,0.0,215.0,0.0,0.0,2.32,0.0
2023-10-08 01:00:00,42.22,0.0,215.0,0.0,0.0,2.16,0.0
2023-10-08 02:00:00,42.2,0.0,211.0,0.0,0.0,2.25,0.0
2023-10-08 03:00:00,42.4,0.0,209.0,0.0,0.0,2.0,0.0
2023-10-08 04:00:00,42.4,0.0,213.0,0.0,0.0,2.62,0.0
2023-10-08 05:00:00,42.1,0.0,217.0,0.0,0.0,2.54,0.0
2023-10-08 06:00:00,42.3,0.0,218.0,0.0,0.0,2.69,0.0
2023-10-08 07:00:00,42.25556900726392,0.0,219.25,0.0,0.0,2.6550000000000002,0.0
2023-10-08 08:00:00,42.1,0.0,220.0,0.0,0.0,2.62,0.0
2023-10-08 09:00:00,31.9,0.0,183.0,0.0,0.0,2.98,0.0
2023-10-08 10:00:00,37.05,0.0,181.7058823529412,0.0,0.0,2.8727688787185355,0.0
2023-10-08 11:00:00,42.2,0.0,181.0,0.0,0.0,2.65,0.0
2023-10-08 12:00:00,34.4,0.0,180.0,0.0,0.0,2.31,0.0
2023-10-08 13:00:00,34.62,0.0,111.0,0.0,0.0,1.86,0.0
2023-10-08 14:00:00,36.1,0.0,177.0,0.0,0.0,2.8,0.0
2023-10-08 15:00:00,34.84,0.0,172.0,0.0,0.0,2.65,0.0
2023-10-08 16:00:00,34.5,0.0,97.0,0.0,0.0,3.44,0.0
2023-10-08 17:00:00,33.1,0.0,105.0,0.0,0.0,2.74,0.0
2023-10-08 18:00:00,31.0,0.0,180.0,0.0,0.0,2.12,0.0
2023-10-08 19:00:00,28.3,0.0,195.0,0.0,0.0,2.18,0.0
2023-10-08 20:00:00,26.9,0.0,202.0,0.0,0.0,2.36,0.0
2023-10-08 21:00:00,26.2,0.0,201.0,0.0,0.0,2.59,0.0
2023-10-08 22:00:00,25.3,0.0,203.0,0.0,0.0,2.48,0.0
2023-10-08 23:00:00,42.2,0.0,214.0,0.0,0.0,2.53,0.0
2023-10-09 00:00:00,42.3,0.0,213.0,0.0,0.0,2.67,0.0
2023-10-09 01:00:00,42.199999999999996,0.0,210.67857142857142,0.0,0.0,2.5150162866449506,0.0
2023-10-09 02:00:00,42.1,0.0,209.0,0.0,0.0,2.28,0.0
2023-10-09 03:00:00,42.4,0.0,217.0,0.0,0.0,2.14,0.0
2023-10-09 04:00:00,42.34,0.0,215.0,0.0,0.0,2.57,0.0
2023-10-09 05:00:00,42.2,0.0,211.0,0.0,0.0,2.35,0.0
2023-10-09 06:00:00,42.4,0.0,212.0,0.0,0.0,2.25,0.0
2023-10-09 07:00:00,25.76,0.0,209.0,0.0,0.0,2.18,0.0
2023-10-09 08:00:00,28.74,0.0,221.0,0.0,0.0,2.74,0.0
2023-10-09 09:00:00,30.3,0.0,218.0,0.0,0.0,3.65,0.0
2023-10-09 10:00:00,31.9,0.0,189.0,0.0,0.0,3.5,0.0
2023-10-09 11:00:00,33.2,0.0,183.0,0.0,0.0,2.73,0.0
2023-10-09 12:00:00,34.0,0.0,182.0,0.0,0.0,2.46,0.0
2023-10-09 13:00:00,31.78,0.0,180.0,0.0,0.0,3.58,0.0
2023-10-09 14:00:00,33.1,0.0,184.0,0.0,0.0,4.55,0.0
2023-10-09 15:00:00,33.2,0.0,170.0,0.0,0.0,3.1,0.0
2023-10-09 16:00:00,32.9,0.0,93.0,0.0,0.0,3.08,0.0
2023-10-09 17:00:00,31.1,0.0,172.0,0.0,0.0,3.1,0.0
2023-10-09 18:00:00,28.7,0.0,186.0,0.0,0.0,2.76,0.0
2023-10-09 19:00:00,27.6,0.0,133.0,0.0,0.0,2.27,0.0
2023-10-09 20:00:00,26.24,0.0,204.0,0.0,0.0,1.56,0.0
2023-10-09 21:00:00,25.1,0.0,225.0,0.0,0.0,1.6,0.0
2023-10-09 22:00:00,25.4,0.0,213.0,0.0,0.0,2.03,0.0
2023-10-09 23:00:00,25.0,0.0,213.0,0.0,0.0,2.19,0.0
2023-10-10 00:00:00,24.64,0.0,220.0,0.0,0.0,2.06,0.0
2023-10-10 01:00:00,24.2,0.0,218.0,0.0,0.0,1.99,0.0
2023-10-10 02:00:00,24.299999999999997,0.0,221.5,0.0,0.0,2.15,0.0
2023-10-10 03:00:00,24.4,0.0,225.0,0.0,0.0,2.31,0.0
2023-10-10 04:00:00,24.1,0.0,215.0,0.0,0.0,2.14,0.0
2023-10-10 05:00:00,23.8,0.0,215.0,0.0,0.0,2.31,0.0
2023-10-10 06:00:00,23.8,0.0,212.0,0.0,0.0,2.01,0.0
2023-10-10 07:00:00,26.003703703703703,0.0,207.88293487715455,0.0,0.0,2.36,0.0
2023-10-10 08:00:00,30.09629629629629,0.0,203.0044089928483,0.0,0.0,3.01,0.0
2023-10-10 09:00:00,32.3,0.0,198.0,0.0,0.0,3.36,0.0
2023-10-10 10:00:00,32.0,0.0,193.0,0.0,0.0,3.16,0.0
2023-10-10 11:00:00,34.5,0.0,191.0,0.0,0.0,2.8,0.0
2023-10-10 12:00:00,34.7,0.0,187.0,0.0,0.0,2.7,0.0
2023-10-10 13:00:00,35.64,0.0,183.0,0.0,0.0,2.87,0.0
2023-10-10 14:00:00,36.0,0.0,182.0,0.0,0.0,2.92,0.0
2023-10-10 15:00:00,34.8,0.0,182.0,0.0,0.0,2.15,0.0
2023-10-10 16:00:00,34.5,0.0,185.0,0.0,0.0,2.53,0.0
2023-10-10 17:00:00,33.0,0.0,180.0,0.0,0.0,3.07,0.0
2023-10-10 18:00:00,31.1,0.0,180.0,0.0,0.0,2.2,0.0
2023-10-10 19:00:00,29.3,0.0,192.0,0.0,0.0,1.64,0.0
2023-10-10 20:00:00,28.2,0.0,186.0,0.0,0.0,2.02,0.0
2023-10-10 21:00:00,27.38,0.0,198.0,0.0,0.0,2.65,0.0
2023-10-10 22:00:00,26.7,0.0,206.0,0.0,0.0,2.12,0.0
2023-10-10 23:00:00,26.44,0.0,209.0,0.0,0.0,2.17,0.0
2023-10-11 00:00:00,25.7,0.0,204.0,0.0,0.0,2.02,0.0
2023-10-11 01:00:00,24.9,0.0,215.0,0.0,0.0,2.08,0.0
2023-10-11 02:00:00,25.7,0.0,212.0,0.0,0.0,2.43,0.0
2023-10-11 03:00:00,25.2,0.0,206.0,0.0,0.0,2.0,0.0
2023-10-11 04:00:00,25.1,0.0,219.0,0.0,0.0,1.94,0.0
2023-10-11 05:00:00,42.38,0.0,212.0,0.0,0.0,1.79,0.0
2023-10-11 06:00:00,42.3,0.0,211.0,0.0,0.0,2.17,0.0
2023-10-11 07:00:00,27.0,0.0,216.0,0.0,0.0,2.0,0.0
2023-10-11 08:00:00,30.24,0.0,224.0,0.0,0.0,2.57,0.0
2023-10-11 09:00:00,31.5,0.0,198.0,0.0,0.0,2.6,0.0
2023-10-11 10:00:00,32.0,0.0,201.0,0.0,0.0,2.25,0.0
2023-10-11 11:00:00,34.4,0.0,183.0,0.0,0.0,2.2,0.0
2023-10-11 12:00:00,34.5,0.0,180.0,0.0,0.0,1.96,0.0
2023-10-11 13:00:00,34.74,0.0,173.0,0.0,0.0,1.93,0.0
2023-10-11 14:00:00,35.75951871657754,0.0,174.5,0.0,0.0,1.941441893830703,0.0
2023-10-11 15:00:00,36.6,0.0,176.0,0.0,0.0,1.98,0.0
2023-10-11 16:00:00,35.58,0.0,105.0,0.0,0.0,2.82,0.0
2023-10-11 17:00:00,34.1,0.0,96.0,0.0,0.0,3.19,0.0
2023-10-11 18:00:00,31.8,0.0,105.0,0.0,0.0,3.05,0.0
2023-10-11 19:00:00,30.1,0.0,127.0,0.0,0.0,2.31,0.0
2023-10-11 20:00:00,28.4,0.0,199.0,0.0,0.0,1.68,0.0
2023-10-11 21:00:00,26.5,0.0,202.0,0.0,0.0,2.57,0.0
2023-10-11 22:00:00,26.0,0.0,201.0,0.0,0.0,2.56,0.0
2023-10-11 23:00:00,25.5,0.0,215.0,0.0,0.0,2.28,0.0
2023-10-12 00:00:00,24.5,0.0,211.0,0.0,0.0,2.08,0.0
2023-10-12 01:00:00,24.6,0.0,214.0,0.0,0.0,2.37,0.0
2023-10-12 02:00:00,24.0,0.0,211.0,0.0,0.0,2.12,0.0
2023-10-12 03:00:00,23.92,0.0,213.0,0.0,0.0,2.21,0.0
2023-10-12 04:00:00,24.1,0.0,212.0,0.0,0.0,2.44,0.0
2023-10-12 05:00:00,23.5,0.0,216.0,0.0,0.0,2.35,0.0
2023-10-12 06:00:00,22.9,0.0,210.0,0.0,0.0,2.22,0.0
2023-10-12 07:00:00,25.906775700934578,0.0,222.5,0.0,0.0,2.560582191780822,0.0
2023-10-12 08:00:00,29.7,0.0,235.0,0.0,0.0,3.07,0.0
2023-10-12 09:00:00,30.8,0.0,191.0,0.0,0.0,3.36,0.0
2023-10-12 10:00:00,32.743634581186456,0.0,186.44502617801047,0.0,0.0,3.340560344827586,0.0
2023-10-12 11:00:00,34.5,0.0,185.0,0.0,0.0,3.28,0.0
2023-10-12 12:00:00,35.2,0.0,187.0,0.0,0.0,2.75,0.0
2023-10-12 13:00:00,36.4,0.0,191.0,0.0,0.0,2.42,0.0
2023-10-12 14:00:00,36.3,0.0,187.0,0.0,0.0,2.89,0.0
2023-10-12 15:00:00,35.9,0.0,176.0,0.0,0.0,3.53,0.0
2023-10-12 16:00:00,34.64,0.0,173.0,0.0,0.0,2.98,0.0
2023-10-12 17:00:00,32.6,0.0,112.0,0.0,0.0,3.75,0.0
2023-10-12 18:00:00,30.9,0.0,110.0,0.0,0.0,2.67,0.0
2023-10-12 19:00:00,29.2,0.0,186.0,0.0,0.0,1.51,0.0
2023-10-12 20:00:00,27.4,0.0,203.0,0.0,0.0,1.44,0.0
2023-10-12 21:00:00,26.1,0.0,196.0,0.0,0.0,1.92,0.0
2023-10-12 22:00:00,24.83419965202262,0.0,202.49719101123594,0.0,0.0,2.0939472753863164,0.0
2023-10-12 23:00:00,24.0,0.0,214.0,0.0,0.0,2.23,0.0
2023-10-13 00:00:00,23.8,0.0,225.0,0.0,0.0,2.42,0.0
2023-10-13 01:00:00,23.2,0.0,211.0,0.0,0.0,2.18,0.0
2023-10-13 02:00:00,22.8,0.0,210.0,0.0,0.0,2.24,0.0
2023-10-13 03:00:00,23.3,0.0,213.0,0.0,0.0,2.41,0.0
2023-10-13 04:00:00,23.1,0.0,215.0,0.0,0.0,2.29,0.0
2023-10-13 05:00:00,22.6,0.0,209.0,0.0,0.0,2.32,0.0
2023-10-13 06:00:00,22.98,0.0,210.0,0.0,0.0,2.15,0.0
2023-10-13 07:00:00,24.96,0.0,212.0,0.0,0.0,2.33,0.0
2023-10-13 08:00:00,29.8,0.0,224.0,0.0,0.0,1.96,0.0
2023-10-13 09:00:00,30.5,0.0,184.0,0.0,0.0,2.85,0.0
2023-10-13 10:00:00,32.0,0.0,187.0,0.0,0.0,3.09,0.0
2023-10-13 11:00:00,33.3,0.0,180.0,0.0,0.0,2.32,0.0
2023-10-13 12:00:00,35.3,0.0,183.0,0.0,0.0,3.1,0.0
2023-10-13 13:00:00,35.1,0.0,180.0,0.0,0.0,3.09,0.0
2023-10-13 14:00:00,36.4,0.0,176.0,0.0,0.0,2.77,0.0
2023-10-13 15:00:00,36.0,0.0,174.0,0.0,0.0,2.98,0.0
2023-10-13 16:00:00,35.3,0.0,180.0,0.0,0.0,3.11,0.0
2023-10-13 17:00:00,33.5,0.0,172.0,0.0,0.0,2.72,0.0
2023-10-13 18:00:00,31.4,0.0,171.0,0.0,0.0,1.98,0.0
2023-10-13 19:00:00,28.66,0.0,206.0,0.0,0.0,1.07,0.0
2023-10-13 20:00:00,27.53154886094558,0.0,204.70370370370372,0.0,0.0,1.42,0.0
2023-10-13 21:00:00,26.787066616761805,0.0,202.2962962962963,0.0,0.0,2.0700000000000003,0.0
2023-10-13 22:00:00,26.04,0.0,201.0,0.0,0.0,2.42,0.0
2023-10-13 23:00:00,25.16,0.0,203.0,0.0,0.0,2.28,0.0
2023-10-14 00:00:00,24.6,0.0,217.0,0.0,0.0,2.13,0.0
2023-10-14 01:00:00,23.72,0.0,213.0,0.0,0.0,2.21,0.0
2023-10-14 02:00:00,23.6,0.0,213.0,0.0,0.0,2.34,0.0
2023-10-14 03:00:00,22.9,0.0,211.0,0.0,0.0,2.26,0.0
2023-10-14 04:00:00,22.6,0.0,212.0,0.0,0.0,2.315681818181818,0.0
2023-10-14 05:00:00,21.8,0.0,213.0,0.0,0.0,2.4,0.0
2023-10-14 06:00:00,21.5,0.0,211.0,0.0,0.0,2.45,0.0
2023-10-14 07:00:00,25.2,0.0,208.0,0.0,0.0,2.4,0.0
2023-10-14 08:00:00,29.4,0.0,215.0,0.0,0.0,2.98,0.0
2023-10-14 09:00:00,32.72,0.0,197.0,0.0,0.0,3.34,0.0
2023-10-14 10:00:00,33.31249132618304,0.0,183.0843373493976,0.0,0.0,3.2677694610778443,0.0
2023-10-14 11:00:00,33.8,0.0,176.0,0.0,0.0,3.09,0.0
2023-10-14 12:00:00,35.1,0.0,192.0,0.0,0.0,2.62,0.0
2023-10-14 13:00:00,34.62,0.0,100.0,0.0,0.0,2.61,0.0
2023-10-14 14:00:00,35.8,0.0,78.0,0.0,0.0,2.57,0.0
2023-10-14 15:00:00,35.44,0.0,115.0,0.0,0.0,2.77,0.0
2023-10-14 16:00:00,34.2,0.0,164.0,0.0,0.0,2.82,0.0
2023-10-14 17:00:00,32.9,0.0,152.0,0.0,0.0,2.6,0.0
2023-10-14 18:00:00,30.9,0.0,176.0,0.0,0.0,2.57,0.0
2023-10-14 19:00:00,29.6,0.0,184.0,0.0,0.0,1.54,0.0
2023-10-14 20:00:00,27.9,0.0,193.0,0.0,0.0,2.07,0.0
2023-10-14 21:00:00,28.0,0.0,194.0,0.0,0.0,2.7,0.0
2023-10-14 22:00:00,27.820627376425854,0.0,198.375,0.0,0.0,2.4600000000000004,0.0
2023-10-14 23:00:00,27.4,0.0,202.0,0.0,0.0,2.22,0.0
2023-10-15 00:00:00,26.46,0.0,201.0,0.0,0.0,2.38,0.0
2023-10-15 01:00:00,25.7,0.0,204.0,0.0,0.0,2.35,0.0
2023-10-15 02:00:00,25.2,0.0,222.0,0.0,0.0,2.29,0.0
2023-10-15 03:00:00,25.0,0.0,220.0,0.0,0.0,2.67,0.0
2023-10-15 04:00:00,25.0,0.0,217.0,0.0,0.0,2.63,0.0
2023-10-15 05:00:00,24.9,0.0,204.0,0.0,0.0,2.44,0.0
2023-10-15 06:00:00,24.34,0.0,203.0,0.0,0.0,2.48,0.0
2023-10-15 07:00:00,26.7,0.0,198.0,0.0,0.0,3.18,0.0
2023-10-15 08:00:00,29.8,0.0,200.0,0.0,0.0,3.28,0.0
2023-10-15 09:00:00,31.5,0.0,217.0,0.0,0.0,3.16,0.0
2023-10-15 10:00:00,32.76296974999694,0.0,195.5,0.0,0.0,3.1158311736393927,0.0
2023-10-15 11:00:00,33.84,0.0,174.0,0.0,0.0,3.06,0.0
2023-10-15 12:00:00,34.8,0.0,180.0,0.0,0.0,2.66,0.0
2023-10-15 13:00:00,35.0,0.0,184.0,0.0,0.0,2.85,0.0
2023-10-15 14:00:00,36.34,0.0,173.0,0.0,0.0,2.52,0.0
2023-10-15 15:00:00,36.24,0.0,176.0,0.0,0.0,2.72,0.0
2023-10-15 16:00:00,34.4,0.0,180.0,0.0,0.0,2.21,0.0
2023-10-15 17:00:00,33.4,0.0,164.0,0.0,0.0,2.68,0.0
2023-10-15 18:00:00,30.9,0.0,174.0,0.0,0.0,2.54,0.0
2023-10-15 19:00:00,29.5,0.0,182.0,0.0,0.0,2.18,0.0
2023-10-15 20:00:00,28.4,0.0,194.0,0.0,0.0,2.4,0.0
2023-10-15 21:00:00,27.6,0.0,185.0,0.0,0.0,3.13,0.0
2023-10-15 22:00:00,26.3,0.0,197.0,0.0,0.0,2.52,0.0
2023-10-15 23:00:00,25.288651315789473,0.0,208.03591160220995,0.0,0.0,2.422735081374322,0.0
2023-10-16 00:00:00,24.54,0.0,214.0,0.0,0.0,2.39,0.0
2023-10-16 01:00:00,24.12,0.0,202.0,0.0,0.0,2.73,0.0
2023-10-16 02:00:00,23.8,0.0,216.0,0.0,0.0,2.49,0.0
2023-10-16 03:00:00,23.4,0.0,214.0,0.0,0.0,2.48,0.0
2023-10-16 04:00:00,23.3,0.0,210.0,0.0,0.0,2.2,0.0
2023-10-16 05:00:00,23.08,0.0,214.0,0.0,0.0,2.35,0.0
2023-10-16 06:00:00,23.1,0.0,217.0,0.0,0.0,2.4,0.0
2023-10-16 07:00:00,26.26,0.0,216.0,0.0,0.0,2.68,0.0
2023-10-16 08:00:00,30.6,0.0,203.0,0.0,0.0,3.61,0.0
2023-10-16 09:00:00,31.7,0.0,190.0,0.0,0.0,4.58,0.0
2023-10-16 10:00:00,33.8,0.0,194.0,0.0,0.0,4.13,0.0
2023-10-16 11:00:00,35.5,0.0,187.0,0.0,0.0,3.69,0.0
2023-10-16 12:00:00,36.1,0.0,184.0,0.0,0.0,3.53,0.0
2023-10-16 13:00:00,37.4,0.0,177.0,0.0,0.0,3.3,0.0
2023-10-16 14:00:00,37.6,0.0,183.0,0.0,0.0,3.16,0.0
2023-10-16 15:00:00,37.58,0.0,110.0,0.0,0.0,2.93,0.0
2023-10-16 16:00:00,36.5,0.0,104.0,0.0,0.0,3.03,0.0
2023-10-16 17:00:00,34.7,0.0,111.0,0.0,0.0,3.06,0.0
2023-10-16 18:00:00,32.2,0.0,135.0,0.0,0.0,2.57,0.0
2023-10-16 19:00:00,30.1,0.0,124.0,0.0,0.0,1.59,0.0
2023-10-16 20:00:00,27.2,0.0,202.0,0.0,0.0,1.27,0.0
2023-10-16 21:00:00,26.2,0.0,208.0,0.0,0.0,1.55,0.0
2023-10-16 22:00:00,24.4,0.0,213.0,0.0,0.0,2.21,0.0
2023-10-16 23:00:00,24.6,0.0,216.0,0.0,0.0,2.22,0.0
2023-10-17 00:00:00,42.28,0.0,212.0,0.0,0.0,2.07,0.0
2023-10-17 01:00:00,23.98,0.0,208.0,0.0,0.0,2.36,0.0
2023-10-17 02:00:00,23.609109537759117,0.0,209.5,0.0,0.0,2.36,0.0
2023-10-17 03:00:00,23.36,0.0,211.0,0.0,0.0,2.36,0.0
2023-10-17 04:00:00,22.7,0.0,209.0,0.0,0.0,2.04,0.0
2023-10-17 05:00:00,22.5,0.0,212.0,0.0,0.0,2.21,0.0
2023-10-17 06:00:00,22.4,0.0,213.0,0.0,0.0,2.29,0.0
2023-10-17 07:00:00,26.2,0.0,210.0,0.0,0.0,2.46,0.0
2023-10-17 08:00:00,29.8,0.0,229.0,0.0,0.0,3.4,0.0
2023-10-17 09:00:00,31.36,0.0,183.0,0.0,0.0,4.53,0.0
2023-10-17 10:00:00,33.4,0.0,187.0,0.0,0.0,4.8,0.0
2023-10-17 11:00:00,34.4,0.0,189.0,0.0,0.0,4.34,0.0
2023-10-17 12:00:00,36.9,0.0,165.0,0.0,0.0,4.07,0.0
2023-10-17 13:00:00,37.3,0.0,175.0,0.0,0.0,4.68,0.0
2023-10-17 14:00:00,36.7,0.0,182.0,0.0,0.0,4.82,0.0
2023-10-17 15:00:00,36.03803965044999,0.0,179.5,0.0,0.0,4.468387776606955,0.0
2023-10-17 16:00:00,35.2,0.0,177.0,0.0,0.0,3.85,0.0
2023-10-17 17:00:00,33.8,0.0,178.0,0.0,0.0,3.27,0.0
2023-10-17 18:00:00,31.2,0.0,184.0,0.0,0.0,1.84,0.0
2023-10-17 19:00:00,28.5,0.0,203.0,0.0,0.0,1.57,0.0
